Customer_id,First_name,Last_name,Country,Gender,Age,Winning_percentage,Days_Since_Last_Bet,Income_Level_(k),Total_Amount_wagered,Average_Bet_Amount,Active_Days,Total_Number_of_Bets,Total_Amount_Wagered,Number_of_Bonuses_Received,Amount_of_Bonuses_Received,Revenue_from_Bonuses,Increase_in_bets_after_bonus,Increase_in_wagering_after_bonus,Should_Receive_Bonus,withdraw_frequency
630500,Amber,Smith,Brazil,Male,53,23,29,20663,18516,428.0,317,24.0,64266.0,50.0,635.0,1719.0,196.0,15288.0,1,Daily
562078,Ruth,Armstrong,Mexico,Female,56,48,36,48436,14356,255.0,54,23.0,67496.0,40.0,432.0,3668.0,285.0,20819.0,0,Weekly
813649,Gavin,Cline,Mexico,Male,21,68,39,34133,5975,481.0,49,22.0,46950.0,39.0,547.0,2552.0,244.0,28956.0,1,Weekly
767554,Terrence,Rivera,India,Female,64,10,18,30040,13978,443.0,48,27.0,54750.0,52.0,380.0,2237.0,214.0,31281.0,1,Weekly
857120,Samuel,Nguyen,Argentina,Female,55,64,14,34294,2668,488.0,52,24.0,25331.0,38.0,587.0,1947.0,355.0,18060.0,0,Weekly
368786,Curtis,Brown,Mexico,Male,60,24,17,27409,791,619.0,45,27.0,37073.0,40.0,482.0,2634.0,241.0,21647.0,0,Weekly
747418,Holly,Jackson,India,Female,70,17,31,23106,6992,543.0,3,24.0,34693.0,63.0,800.0,2742.0,297.0,13707.0,0,No
927374,Jose,West,Brazil,Male,29,23,28,26342,18652,273.0,10,16.0,51678.0,44.0,428.0,2986.0,252.0,31786.0,0,Monthly
276435,Karen,Barker,Argentina,Female,53,6,32,22658,2067,553.0,51,33.0,52102.0,43.0,481.0,3054.0,253.0,22160.0,1,Weekly
753691,Robert,Aguirre,India,Female,58,29,37,30615,14810,646.0,10,36.0,58009.0,39.0,574.0,2748.0,240.0,13221.0,1,Monthly
987860,Anthony,Goodwin,Mexico,Female,19,14,24,44292,29848,411.0,50,30.0,54819.0,37.0,575.0,2501.0,320.0,11711.0,0,Weekly
429761,Daisy,Daniels,Mexico,Male,55,53,18,31511,1061,560.0,348,25.0,59658.0,58.0,520.0,1937.0,313.0,27075.0,0,Daily
354277,Anthony,Nguyen,Mexico,Female,66,21,22,20210,14286,622.0,13,29.0,52922.0,55.0,399.0,3501.0,271.0,25682.0,0,Monthly
307450,Jeffrey,Reid,Mexico,Female,53,19,25,27819,7476,740.0,7,23.0,60465.0,37.0,452.0,2834.0,284.0,17872.0,1,Monthly
312799,Tina,Lindsey,Mexico,Female,56,21,34,25712,24000,366.0,14,24.0,43131.0,39.0,503.0,2136.0,323.0,30942.0,0,Monthly
325750,Zachary,Collins,Argentina,Male,18,49,38,23329,3847,256.0,309,19.0,29027.0,43.0,335.0,857.0,170.0,21111.0,1,Daily
264548,Troy,Davis,Brazil,Male,55,8,14,33767,18457,320.0,11,21.0,51820.0,64.0,527.0,1372.0,256.0,28855.0,1,Monthly
885657,Teresa,Murphy,India,Male,40,55,12,26682,2908,376.0,53,24.0,28254.0,51.0,563.0,1394.0,336.0,35071.0,0,Weekly
542505,Patrick,Benitez,Mexico,Male,51,55,33,28866,8866,418.0,13,27.0,50438.0,27.0,433.0,2925.0,306.0,26025.0,0,Monthly
192423,Nicole,Patel,Brazil,Male,48,35,36,26865,28498,379.0,8,29.0,16226.0,31.0,528.0,2045.0,318.0,27239.0,1,Monthly
669239,Colton,Abbott,Mexico,Male,66,54,23,21073,19268,659.0,10,35.0,58806.0,61.0,612.0,3783.0,285.0,30704.0,0,Monthly
178242,Shawn,White,India,Female,30,51,7,21025,54265,682.0,6,46.0,49106.0,56.0,465.0,2620.0,220.0,16907.0,0,Occasionally
357539,Cindy,Ramsey,Argentina,Female,63,79,22,36818,5331,523.0,53,22.0,57651.0,45.0,375.0,3275.0,278.0,28524.0,0,Weekly
472674,Nicolas,Parrish,Argentina,Male,42,75,13,30189,4324,565.0,47,47.0,60927.0,53.0,753.0,2807.0,312.0,31251.0,1,Weekly
375591,Craig,Smith,India,Male,59,53,2,29545,1566,591.0,9,28.0,61366.0,59.0,626.0,2890.0,356.0,37256.0,0,Occasionally
797512,David,Mcknight,Argentina,Female,53,55,19,25242,29107,588.0,53,33.0,52794.0,68.0,598.0,2804.0,231.0,19471.0,1,Weekly
569860,Ian,Powell,Argentina,Female,36,20,26,22603,12161,319.0,49,24.0,32300.0,49.0,515.0,2897.0,294.0,44950.0,1,Weekly
927808,Scott,Allen,Argentina,Female,51,60,21,27656,15491,540.0,5,18.0,30727.0,45.0,529.0,3116.0,297.0,36640.0,1,No
706765,David,Campbell,Argentina,Male,62,28,10,32272,16951,528.0,303,24.0,57314.0,49.0,575.0,3600.0,377.0,32940.0,1,Daily
593164,Michele,Key,India,Male,45,32,6,43910,15801,453.0,309,34.0,60627.0,43.0,353.0,1372.0,215.0,23865.0,1,Daily
715689,Tyler,Smith,Argentina,Male,52,63,38,30941,11546,754.0,8,39.0,57930.0,51.0,761.0,3015.0,241.0,14236.0,0,Monthly
808275,Melissa,Mcknight,Argentina,Female,52,7,32,21776,15809,653.0,49,34.0,40851.0,51.0,584.0,2808.0,311.0,17732.0,0,Weekly
120744,Jennifer,Gomez,Argentina,Male,49,30,33,21265,14034,478.0,8,28.0,52527.0,49.0,499.0,2673.0,136.0,26260.0,1,No
712049,Brian,Bowers,Argentina,Female,61,29,32,30375,10489,486.0,12,25.0,52512.0,51.0,338.0,2766.0,327.0,24589.0,1,Monthly
439035,Shelley,Cain,Brazil,Female,18,15,31,25696,826,637.0,11,33.0,38940.0,63.0,468.0,1539.0,212.0,23349.0,0,Monthly
329662,Rick,Brown,Mexico,Male,21,16,16,29015,1255,462.0,52,19.0,54879.0,51.0,606.0,2478.0,259.0,16477.0,0,Weekly
948947,Helen,Anderson,Argentina,Female,31,51,24,28661,19276,464.0,5,32.0,38759.0,28.0,443.0,2604.0,179.0,23322.0,1,Occasionally
125716,Kristy,Graham,India,Male,33,29,14,35918,33198,502.0,14,37.0,49373.0,69.0,512.0,2642.0,257.0,32647.0,0,Monthly
765058,Brenda,Martin,Brazil,Female,28,49,14,24449,1418,421.0,51,33.0,64348.0,46.0,717.0,1912.0,340.0,27969.0,0,Weekly
210286,Joseph,Wright,India,Female,61,51,6,24340,8679,393.0,54,28.0,45303.0,32.0,255.0,2154.0,236.0,21308.0,1,Weekly
457747,Joshua,Williams,Mexico,Female,69,22,35,20165,7087,461.0,9,27.0,51748.0,43.0,528.0,2367.0,155.0,16862.0,1,Occasionally
373831,Stephanie,Jones,Mexico,Male,69,66,24,23166,49735,534.0,13,20.0,46570.0,23.0,520.0,2794.0,331.0,19740.0,1,Monthly
286070,Amber,Greer,Mexico,Female,64,12,22,29523,1708,550.0,47,26.0,56934.0,56.0,647.0,3218.0,351.0,27657.0,1,Weekly
781749,Robert,Carlson,Brazil,Male,19,57,28,33854,12981,513.0,8,29.0,45310.0,53.0,636.0,3470.0,175.0,28549.0,0,Monthly
463486,Brett,Kim,Brazil,Male,30,68,27,51311,32458,399.0,14,27.0,57320.0,31.0,196.0,1792.0,189.0,18404.0,1,Monthly
462555,Kimberly,Benitez,Brazil,Female,27,12,22,39813,23601,302.0,324,23.0,43872.0,44.0,775.0,1989.0,306.0,33924.0,0,Daily
927382,Joy,Gilbert,India,Male,30,69,21,33680,6291,538.0,9,30.0,50802.0,48.0,425.0,3123.0,343.0,15989.0,0,Occasionally
710138,Nicole,Oliver,India,Female,23,51,8,34289,41344,379.0,313,17.0,28913.0,58.0,617.0,3163.0,296.0,38833.0,0,Daily
387457,Jeffrey,Doyle,Argentina,Female,41,43,31,20687,5384,785.0,9,38.0,80139.0,50.0,490.0,3925.0,228.0,21732.0,1,Monthly
764334,Samantha,Johnson,Brazil,Female,39,18,39,27781,36412,420.0,10,33.0,43615.0,54.0,543.0,2148.0,273.0,17212.0,0,Monthly
634005,April,Johnston,Argentina,Female,63,76,22,25674,15124,535.0,9,21.0,56111.0,56.0,630.0,2895.0,223.0,13271.0,0,Monthly
990552,Abigail,Ayala,Argentina,Female,44,41,32,25748,11562,267.0,8,30.0,53334.0,31.0,379.0,2202.0,213.0,31271.0,1,Monthly
210545,Megan,Fuentes,Mexico,Female,54,31,27,40324,13704,546.0,318,25.0,38044.0,84.0,685.0,3334.0,279.0,36071.0,1,Daily
868741,Scott,Hutchinson,Argentina,Male,19,66,12,36530,13217,312.0,7,32.0,49890.0,46.0,718.0,1311.0,270.0,19533.0,0,Occasionally
292608,Anna,Medina,Argentina,Female,49,69,3,23697,17376,266.0,11,18.0,48759.0,23.0,310.0,1704.0,244.0,15138.0,0,Monthly
882039,Patricia,Powell,Brazil,Male,25,56,32,28114,8524,447.0,13,28.0,40855.0,47.0,381.0,3310.0,239.0,20010.0,0,Monthly
793981,Samuel,Clark,Argentina,Male,40,13,2,41791,2502,521.0,307,13.0,56255.0,52.0,257.0,2367.0,226.0,19636.0,1,Daily
606932,Jennifer,Morales,India,Female,18,39,36,20898,22452,519.0,47,30.0,56560.0,54.0,405.0,2842.0,288.0,33119.0,0,Weekly
637309,Cheryl,Curry,India,Male,66,41,25,26654,4773,553.0,9,21.0,50840.0,46.0,280.0,2971.0,241.0,27133.0,0,Occasionally
278527,Karen,Mckenzie,Mexico,Female,52,47,8,20104,11696,460.0,10,37.0,59032.0,41.0,483.0,940.0,194.0,20986.0,0,Monthly
402465,Angie,Hammond,Argentina,Male,55,24,24,43400,2066,556.0,315,30.0,59948.0,54.0,455.0,1742.0,189.0,35209.0,1,Daily
252579,Samuel,Davis,Argentina,Male,42,24,21,21156,14550,358.0,9,18.0,68441.0,47.0,286.0,2009.0,244.0,19952.0,1,Occasionally
219274,Jesse,Wong,India,Male,19,71,14,22411,13270,473.0,9,42.0,63960.0,63.0,496.0,3117.0,271.0,30109.0,0,Monthly
756816,Samantha,Schultz,Brazil,Male,68,36,29,21131,1753,323.0,322,30.0,48770.0,61.0,413.0,1457.0,252.0,13953.0,0,Daily
528438,Christopher,Herring,Argentina,Female,48,43,23,52328,888,491.0,46,23.0,43883.0,44.0,715.0,3358.0,279.0,18421.0,0,Weekly
996552,Pamela,Rogers,Mexico,Male,19,43,14,29435,2923,712.0,329,28.0,55874.0,64.0,787.0,4322.0,395.0,28674.0,0,Daily
933213,Donald,Sanchez,Argentina,Male,42,26,13,27432,6957,463.0,46,36.0,44477.0,40.0,479.0,1887.0,373.0,23889.0,1,Weekly
975271,Derek,Juarez,Mexico,Female,50,43,14,31376,397,462.0,49,23.0,34216.0,60.0,690.0,2711.0,213.0,20084.0,0,Weekly
312387,William,White,Mexico,Female,53,26,24,20811,21880,375.0,45,26.0,29305.0,41.0,639.0,2453.0,269.0,24214.0,1,Weekly
217364,Craig,Leonard,Mexico,Female,22,7,31,23738,619,533.0,6,33.0,50874.0,51.0,426.0,3272.0,152.0,15921.0,1,Occasionally
342281,Scott,Warren,India,Male,40,40,32,21991,8973,652.0,304,49.0,67823.0,68.0,866.0,3624.0,312.0,26529.0,1,Daily
143398,Drew,Simmons,Mexico,Male,19,59,20,35907,17722,592.0,14,26.0,70187.0,56.0,522.0,3203.0,305.0,34099.0,0,Monthly
600949,Mandy,Baker,Brazil,Male,53,74,10,34502,4973,376.0,14,23.0,53094.0,55.0,606.0,2622.0,167.0,21812.0,1,Monthly
909639,David,Price,Brazil,Female,29,21,30,24820,14601,535.0,50,25.0,71297.0,67.0,576.0,3160.0,213.0,15891.0,0,Weekly
507794,Aimee,Baker,Mexico,Female,58,34,15,22501,9332,174.0,8,24.0,42500.0,47.0,453.0,2725.0,250.0,28147.0,1,Occasionally
591722,Ashley,Rice,Argentina,Male,64,35,8,21308,10288,513.0,5,34.0,49613.0,54.0,583.0,2728.0,211.0,26817.0,1,Occasionally
191319,Wyatt,Glover,India,Male,48,51,23,26332,6082,638.0,14,41.0,50053.0,59.0,863.0,3082.0,300.0,15799.0,1,Monthly
656223,David,Rivers,Argentina,Male,24,38,18,26053,25107,678.0,50,34.0,56698.0,54.0,624.0,2320.0,265.0,16500.0,1,Weekly
448001,Luis,Edwards,Argentina,Female,51,71,6,25144,9969,276.0,308,28.0,39968.0,30.0,267.0,1383.0,165.0,16031.0,1,Daily
346198,Jessica,Arnold,India,Male,37,16,37,23878,37768,596.0,51,37.0,59019.0,40.0,518.0,2098.0,249.0,33385.0,1,Weekly
349673,John,Frank,Argentina,Male,68,30,21,35128,11680,402.0,54,25.0,64298.0,57.0,507.0,1603.0,146.0,25594.0,0,Weekly
425738,Cynthia,Shah,Brazil,Male,44,19,29,43491,9372,801.0,13,39.0,52879.0,73.0,634.0,3383.0,384.0,36711.0,0,Monthly
140818,Leslie,Griffin,Mexico,Male,40,16,15,20028,3823,646.0,51,28.0,33785.0,43.0,534.0,2382.0,281.0,24777.0,0,Weekly
234933,Stephanie,Davis,India,Female,42,7,6,24923,4062,351.0,53,29.0,51173.0,41.0,523.0,2655.0,355.0,21309.0,1,Weekly
424064,Cynthia,Patel,Argentina,Female,54,33,28,39757,22419,293.0,14,16.0,43344.0,49.0,297.0,3681.0,287.0,23871.0,1,Monthly
939915,Patty,Martin,Mexico,Female,45,22,9,43367,20879,379.0,9,27.0,52334.0,29.0,326.0,1956.0,266.0,22774.0,0,Monthly
415780,Jeremy,Oconnor,India,Female,29,29,5,56394,3931,523.0,9,21.0,58529.0,68.0,863.0,2163.0,365.0,35164.0,1,Occasionally
533098,Charlotte,Kelly,Mexico,Male,53,25,7,24453,32509,606.0,47,39.0,29088.0,50.0,595.0,2465.0,243.0,23422.0,0,Weekly
231005,Edwin,Banks,Argentina,Female,64,12,20,23700,1532,495.0,316,36.0,60788.0,35.0,408.0,2816.0,240.0,22012.0,1,Daily
936636,Mark,Higgins,India,Male,58,13,11,21963,1820,572.0,334,33.0,55585.0,44.0,601.0,3201.0,344.0,19301.0,0,Daily
543296,Brittany,Foster,India,Female,36,67,30,20770,8638,368.0,9,30.0,43335.0,28.0,398.0,2581.0,161.0,14881.0,1,Occasionally
389683,Marcus,Campbell,Mexico,Male,53,41,28,20686,41553,494.0,46,34.0,46968.0,40.0,599.0,2520.0,180.0,33705.0,1,Weekly
842292,Jennifer,Walters,India,Male,23,39,2,35174,9813,516.0,46,33.0,29700.0,24.0,464.0,2254.0,176.0,14240.0,0,Weekly
104671,Edward,Smith,Argentina,Female,43,77,33,46330,11633,326.0,46,17.0,52333.0,33.0,389.0,1883.0,288.0,20361.0,1,Weekly
425591,Austin,Blackburn,Argentina,Male,57,65,18,32453,23633,472.0,6,31.0,49430.0,56.0,496.0,1651.0,280.0,31372.0,1,Occasionally
863269,Anthony,Anderson,India,Female,19,38,32,34681,7527,579.0,11,38.0,65060.0,40.0,668.0,2985.0,274.0,10777.0,1,Monthly
117262,Michael,Chaney,Brazil,Male,63,20,29,40253,4728,464.0,340,24.0,52885.0,46.0,334.0,2100.0,221.0,19188.0,0,Daily
355467,Marissa,Williams,Mexico,Male,63,46,21,23376,8874,525.0,47,29.0,32971.0,48.0,395.0,950.0,253.0,25759.0,1,Weekly
575873,Howard,Hayes,Mexico,Female,57,50,26,37592,44709,469.0,47,32.0,44830.0,52.0,594.0,3244.0,417.0,30936.0,0,Weekly
220126,Jessica,Smith,India,Male,55,45,5,51555,5885,566.0,5,25.0,76024.0,54.0,612.0,1671.0,286.0,25607.0,0,Occasionally
495257,Melinda,Paul,India,Male,23,69,7,20812,25662,434.0,349,28.0,50194.0,30.0,325.0,1496.0,134.0,19031.0,0,Daily
493432,Nicholas,Moody,India,Male,59,40,33,23488,13423,349.0,337,33.0,80350.0,31.0,459.0,3753.0,347.0,24310.0,1,Daily
832697,Cody,Wilson,Brazil,Male,64,52,10,22825,6320,316.0,6,21.0,20537.0,40.0,484.0,1887.0,321.0,17226.0,0,Occasionally
791702,Marissa,Myers,Brazil,Female,47,32,37,24276,2075,351.0,5,17.0,37824.0,42.0,516.0,1615.0,375.0,26017.0,1,Occasionally
224719,Michael,Watson,Mexico,Female,23,45,23,38984,18872,326.0,53,27.0,31908.0,37.0,447.0,1980.0,319.0,31376.0,0,Weekly
285810,Anthony,Hubbard,Mexico,Female,42,27,33,23809,2067,537.0,9,33.0,36469.0,53.0,617.0,2475.0,326.0,22689.0,0,Monthly
947506,Todd,Phelps,Argentina,Male,62,59,6,21725,29767,488.0,8,30.0,40764.0,46.0,557.0,1879.0,333.0,31132.0,1,Monthly
590411,Andrew,Dunn,Mexico,Male,35,76,17,20401,34876,587.0,49,26.0,57302.0,59.0,519.0,2029.0,332.0,19955.0,0,Weekly
376244,Taylor,Vincent,Argentina,Male,67,12,22,26640,1258,385.0,12,17.0,49196.0,42.0,380.0,2251.0,197.0,30254.0,1,Monthly
658714,Debra,Higgins,Argentina,Male,68,44,32,33787,17834,470.0,46,39.0,38071.0,32.0,415.0,2253.0,231.0,14689.0,0,Weekly
455207,Monica,Owens,Argentina,Male,40,63,25,42469,9840,370.0,13,28.0,45130.0,51.0,514.0,2137.0,363.0,19617.0,0,Monthly
845126,Angela,Barron,Brazil,Male,20,36,36,22268,5020,650.0,14,22.0,36033.0,41.0,492.0,2289.0,234.0,35241.0,1,Monthly
386307,Jennifer,Poole,Argentina,Male,70,18,2,21857,5630,513.0,10,38.0,52273.0,64.0,853.0,3161.0,451.0,32130.0,1,Monthly
762573,Taylor,Harris,India,Female,43,63,36,22719,12482,585.0,45,29.0,58087.0,41.0,417.0,2745.0,316.0,24266.0,0,Weekly
537951,Sharon,Snyder,India,Male,28,31,6,21156,1685,269.0,51,24.0,33126.0,59.0,603.0,2424.0,309.0,29309.0,1,Weekly
117413,Diane,Thomas,Argentina,Female,18,79,33,35403,8060,585.0,11,28.0,57045.0,60.0,551.0,2320.0,311.0,31809.0,0,Monthly
912949,Heather,Phillips,Brazil,Male,59,77,28,56147,9093,400.0,53,23.0,62352.0,32.0,555.0,1962.0,237.0,22645.0,0,Weekly
752924,Lisa,Walker,India,Female,35,60,17,34211,3503,532.0,6,16.0,28300.0,52.0,472.0,2545.0,175.0,26779.0,0,No
996560,Ricky,Alvarez,Brazil,Female,29,69,18,26935,8667,317.0,351,19.0,50687.0,58.0,631.0,2461.0,243.0,23391.0,0,Daily
889254,Christopher,Hopkins,Brazil,Female,46,55,8,23781,1978,395.0,7,29.0,40131.0,35.0,457.0,2469.0,295.0,13626.0,1,No
970252,Kimberly,Landry,Mexico,Female,65,6,7,25943,32462,262.0,47,19.0,39186.0,48.0,541.0,2689.0,274.0,24703.0,1,Weekly
409200,Brooke,Byrd,Argentina,Female,20,68,35,29020,426,338.0,9,27.0,37292.0,58.0,489.0,2093.0,131.0,23579.0,1,Monthly
763526,Suzanne,Walker,India,Female,52,11,38,35163,15969,923.0,305,38.0,67696.0,79.0,795.0,2463.0,300.0,29002.0,0,Daily
512526,Brooke,Chapman,Argentina,Male,37,26,34,22798,286,407.0,47,21.0,47639.0,54.0,363.0,1975.0,256.0,27150.0,0,Weekly
136326,Marie,Keith,Argentina,Female,29,36,3,21672,10940,566.0,7,25.0,47174.0,75.0,527.0,2695.0,351.0,29613.0,0,Occasionally
686455,Tiffany,Jones,India,Male,29,25,4,21967,5732,510.0,10,21.0,47110.0,51.0,487.0,2128.0,224.0,30858.0,0,Monthly
589130,Jason,Davies,India,Male,50,25,37,41589,3642,407.0,7,28.0,59541.0,43.0,541.0,3156.0,191.0,27423.0,1,Monthly
467221,Michelle,Holden,India,Female,43,33,16,25300,8281,608.0,7,30.0,41480.0,64.0,535.0,3039.0,335.0,36497.0,0,Occasionally
379336,Kathryn,Ryan,Mexico,Female,47,9,19,21230,36611,703.0,9,24.0,34266.0,48.0,537.0,4102.0,371.0,26107.0,0,Occasionally
248422,Kevin,Ford,India,Male,64,15,16,39720,12883,391.0,49,31.0,40553.0,51.0,564.0,2305.0,329.0,27065.0,0,Weekly
893322,Donna,Williams,Mexico,Male,43,44,35,29644,1954,559.0,3,32.0,60901.0,64.0,606.0,1989.0,258.0,16101.0,0,No
719195,Thomas,Rowland,Argentina,Male,52,67,24,45338,4136,378.0,52,30.0,26789.0,38.0,542.0,2580.0,261.0,30081.0,1,Weekly
565663,Colton,Murphy,Brazil,Male,19,29,29,20633,6718,679.0,316,21.0,44610.0,59.0,603.0,3336.0,240.0,32416.0,0,Daily
668691,Julie,Lutz,Argentina,Male,70,56,20,22337,45438,485.0,13,29.0,57158.0,40.0,501.0,3460.0,350.0,29462.0,1,Monthly
778759,Timothy,Key,Mexico,Female,31,58,10,50760,30444,495.0,346,27.0,63209.0,46.0,381.0,2931.0,227.0,19514.0,0,Daily
475193,Emma,Graham,Brazil,Male,35,23,11,53327,32982,388.0,307,25.0,57459.0,51.0,690.0,2882.0,291.0,23766.0,0,Daily
741912,Thomas,Banks,Mexico,Female,39,47,10,37204,3767,506.0,9,23.0,50494.0,48.0,464.0,1629.0,269.0,17066.0,0,Monthly
431667,Jacqueline,Howard,Brazil,Male,23,36,7,21307,30863,473.0,342,30.0,38828.0,26.0,331.0,1984.0,243.0,23394.0,0,Daily
350639,Timothy,Armstrong,Brazil,Male,34,7,4,29934,2277,365.0,46,34.0,52786.0,47.0,436.0,953.0,300.0,33976.0,0,Weekly
309522,Lynn,Dickerson,Mexico,Male,54,8,11,22781,9778,590.0,49,24.0,54783.0,59.0,506.0,2929.0,288.0,29492.0,1,Weekly
293349,Christine,Morse,Argentina,Male,22,44,14,22923,20898,597.0,49,31.0,58055.0,38.0,776.0,3544.0,374.0,20605.0,1,Weekly
246701,Douglas,Fischer,Mexico,Female,36,50,2,40623,11705,217.0,7,13.0,29476.0,15.0,243.0,2126.0,158.0,18896.0,1,Occasionally
533013,Brian,Allen,Mexico,Female,28,58,16,23085,10496,583.0,52,33.0,70311.0,55.0,555.0,2672.0,245.0,25269.0,1,Weekly
637932,Allison,Gonzales,Brazil,Male,43,42,1,25446,5223,331.0,7,33.0,46834.0,49.0,460.0,1368.0,193.0,22718.0,0,Occasionally
263004,Mark,Ingram,Argentina,Female,67,70,19,24425,13263,455.0,8,18.0,37881.0,43.0,715.0,1914.0,259.0,20620.0,0,Occasionally
642996,Tonya,Nelson,Argentina,Female,25,77,36,24647,760,406.0,9,37.0,54110.0,45.0,354.0,1721.0,202.0,27715.0,0,Monthly
724196,Andrew,Maxwell,Brazil,Male,35,70,30,25752,22492,656.0,353,40.0,68012.0,44.0,646.0,1383.0,233.0,20228.0,1,Daily
181040,Christopher,Horton,Brazil,Male,55,28,7,25751,555,571.0,11,27.0,47556.0,42.0,484.0,3031.0,275.0,21111.0,0,Monthly
217742,Christine,Smith,Brazil,Female,41,21,11,21283,20159,546.0,49,20.0,43853.0,34.0,770.0,2192.0,237.0,24033.0,0,Weekly
907079,Scott,Brown,Argentina,Male,38,39,38,24961,229,532.0,49,22.0,57008.0,50.0,579.0,2934.0,359.0,26659.0,1,Weekly
216725,Matthew,Clark,Argentina,Male,40,76,13,29260,80471,794.0,11,32.0,54479.0,47.0,487.0,2825.0,333.0,15889.0,1,Monthly
118238,John,Weaver,Mexico,Female,37,29,10,28809,8784,388.0,7,25.0,20972.0,56.0,537.0,1329.0,277.0,27588.0,1,Occasionally
268569,Joshua,Jones,India,Male,45,68,26,46493,11991,405.0,11,32.0,55236.0,39.0,485.0,2681.0,284.0,15010.0,0,Monthly
570076,Luis,Pineda,Brazil,Male,66,59,16,23478,9298,268.0,14,23.0,51049.0,38.0,683.0,2067.0,326.0,29611.0,1,Monthly
792317,Angela,Bradford,India,Female,48,13,15,41223,7165,547.0,5,31.0,56180.0,64.0,625.0,3048.0,290.0,28116.0,0,Occasionally
315145,Roger,Campbell,Brazil,Female,51,51,35,35599,5914,561.0,9,22.0,58770.0,46.0,705.0,3218.0,383.0,32524.0,1,Occasionally
423821,Jasmine,Cole,Argentina,Female,44,79,36,21038,9710,430.0,10,24.0,30007.0,43.0,302.0,1789.0,250.0,24252.0,0,Monthly
324501,Jessica,Harris,Brazil,Male,59,51,26,29140,7247,569.0,54,25.0,34885.0,52.0,606.0,2770.0,358.0,29856.0,0,Weekly
322296,Michelle,Strickland,Mexico,Female,46,6,22,25150,678,581.0,9,27.0,49025.0,53.0,534.0,3124.0,408.0,27794.0,0,Monthly
658015,Ryan,Nguyen,Mexico,Female,30,50,15,36097,8286,528.0,347,24.0,51098.0,70.0,639.0,2505.0,311.0,23990.0,0,Daily
706448,Jessica,Richards,Brazil,Female,40,72,35,36645,2181,563.0,48,28.0,37344.0,57.0,451.0,3470.0,328.0,26412.0,0,Weekly
614218,Ashley,Green,Brazil,Male,38,13,1,27041,20318,486.0,8,24.0,53299.0,37.0,463.0,2302.0,254.0,18262.0,1,Monthly
807342,Peter,Trevino,India,Male,34,63,3,27361,11908,642.0,52,27.0,25178.0,46.0,572.0,2004.0,348.0,32910.0,0,Weekly
580323,Maureen,Lester,Brazil,Female,28,28,31,25603,13648,528.0,312,25.0,53075.0,46.0,477.0,2149.0,323.0,22525.0,0,Daily
109638,Beverly,Keller,Brazil,Female,59,49,30,45412,21957,508.0,50,32.0,61831.0,72.0,493.0,2333.0,277.0,31692.0,0,Weekly
658377,David,Byrd,Argentina,Female,27,35,32,39561,20589,168.0,52,25.0,43368.0,39.0,527.0,1076.0,294.0,20243.0,0,Weekly
831643,Jonathan,Mejia,Mexico,Male,44,63,38,35140,162,444.0,7,16.0,54530.0,60.0,528.0,3086.0,232.0,22268.0,0,Occasionally
123174,Omar,Cantu,Mexico,Male,36,5,22,25764,11447,440.0,54,15.0,52675.0,46.0,425.0,1717.0,237.0,38505.0,0,Weekly
490087,Larry,Morgan,Mexico,Male,19,49,22,21859,228,572.0,47,30.0,74732.0,54.0,487.0,4098.0,328.0,32124.0,0,Weekly
268698,Jason,Robertson,Argentina,Female,59,23,38,28770,2983,554.0,5,29.0,51265.0,42.0,431.0,3137.0,304.0,29238.0,1,Occasionally
311104,Melissa,Gordon,India,Male,65,67,37,23632,320,483.0,8,19.0,65669.0,34.0,495.0,2448.0,260.0,23249.0,0,Monthly
738212,Vicki,Fitzpatrick,Brazil,Male,36,33,25,46606,36828,646.0,7,24.0,46850.0,51.0,806.0,2845.0,298.0,26587.0,0,Monthly
299444,Luke,Bruce,Argentina,Female,59,75,35,21842,11695,370.0,302,31.0,34087.0,46.0,322.0,2112.0,303.0,17573.0,1,Daily
892158,Kimberly,Gomez,Brazil,Female,51,15,10,29674,654,410.0,51,21.0,35896.0,48.0,386.0,1620.0,281.0,34182.0,0,Weekly
415884,Janet,Levy,Argentina,Female,43,8,25,29176,39924,673.0,48,32.0,35096.0,40.0,696.0,3176.0,309.0,17096.0,0,Weekly
710271,Patrick,Cruz,Argentina,Male,66,72,20,20873,20306,551.0,51,23.0,37708.0,44.0,431.0,2077.0,283.0,23575.0,0,Weekly
342017,Joanna,Harris,Mexico,Male,38,31,31,20159,12528,495.0,3,37.0,54674.0,44.0,486.0,2436.0,276.0,12962.0,1,No
719038,Dalton,Santiago,Mexico,Female,63,50,33,23698,16900,363.0,7,30.0,52802.0,52.0,432.0,2080.0,265.0,21913.0,0,Occasionally
811060,Mike,Rogers,India,Female,40,60,18,20808,2868,564.0,46,20.0,46155.0,37.0,440.0,2730.0,250.0,28299.0,0,Weekly
733400,Gary,Gross,India,Male,52,62,16,22002,37584,768.0,45,29.0,45717.0,51.0,714.0,3816.0,343.0,20911.0,1,Weekly
316839,Clifford,Davenport,Mexico,Female,31,63,22,22106,31834,561.0,351,40.0,46765.0,52.0,505.0,2772.0,399.0,25521.0,0,Daily
235612,Sandra,Johnson,Argentina,Female,56,71,18,35139,10116,586.0,9,26.0,69003.0,47.0,512.0,3605.0,277.0,22201.0,0,Monthly
897622,Matthew,Owens,Brazil,Female,64,78,23,20552,11600,632.0,7,27.0,67787.0,46.0,621.0,3419.0,262.0,26139.0,0,Monthly
